OTUID	Kingdom	Phylum	Class	Order	Family	Genus	species
e56126dab54f1fc237735d2fe954e479	Bacteria	Acidobacteria	Acidobacteriia	Solibacterales	Solibacteraceae_(Subgroup_3)	Bryobacter	uncultured_bacterium
7d984f33753292652429c3dbd08f5059	Bacteria	Bacteroidetes	Bacteroidia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Unidentified_Mucilaginibacter
391c94b85cd374ec9623a32e9f9b4a03	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unidentified_Sphingomonas
5afec052157f7768bf459883f118a638	Bacteria	Bacteroidetes	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	uncultured_bacterium
439346b5a3f3e2689f01d54071fa2b6e	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Demequinaceae	Demequina	Unidentified_Demequina
aa9b3a1418d146c262ec63305292065a	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium_1	uncultured_bacterium
ff85002b32a68be2a489040c644509fd	Bacteria	Proteobacteria	Gammaproteobacteria	Betaproteobacteriales	Burkholderiaceae	Pusillimonas	Unidentified_Pusillimonas
ca6f06fa85366b8aaeda928512cb2628	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	Xanthobacteraceae	Unidentified_Xanthobacteraceae
5146ab9f82ba6ed89f1e13a46f5eb3b7	Bacteria	Actinobacteria	Thermoleophilia	Solirubrobacterales	67-14	uncultured_bacterium	uncultured_bacterium
202864855055aef2d3d5d2681560c766	Bacteria	Cyanobacteria	Oxyphotobacteria	Chloroplast	Citrus_maxima	Citrus_maxima	Citrus_maxima
7aadd13f69e4d4062745037eacacd3d3	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	Caulobacter	Unidentified_Caulobacter
3f5546a2cbf61b57cc2432b5ebede9ce	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio	uncultured_bacterium
60820eeb011986f742b681c1c60034b4	Bacteria	Firmicutes	Clostridia	Clostridiales	Peptococcaceae	Desulfotomaculum	Unidentified_Desulfotomaculum
cce48388e9ca2e17ae47078b0b282e1a	Bacteria	Gemmatimonadetes	Longimicrobia	Longimicrobiales	Longimicrobiaceae	uncultured_bacterium	uncultured_bacterium
